x,y,d_left,d_right,psi
-5.899824389220801,-0.16930203071676644,1.1079370731676075,0.8501818415018646,-0.922092203879183
-5.834671219228891,-0.24486966954637066,1.145643006056248,0.9157432751711873,-0.7954702506507538
-5.760416272660123,-0.3115470784567631,1.1787499509286465,0.990356983598164,-0.6693903511430976
-5.678497971860182,-0.3684436800361167,1.1997941846661302,1.0715088999835989,-0.5349167071811483
-5.589241330211072,-0.4129752079419285,1.2066401277855194,1.1614717788558229,-0.39703187204773105
-5.494865117831733,-0.4454407338262305,1.202164639135365,1.25541889411673,-0.27858729612643085
-5.397623508487504,-0.46778277760367315,1.1954424686546414,1.252069673152924,-0.16308248352527732
-5.2983238364,-0.4777803844116764,1.1845131268308768,1.2537097600250096,-0.04538087544637781
-5.1984913847091505,-0.4768257763518145,1.1709811449377652,1.2740328778170722,0.04519991567397419
-5.098986980318914,-0.4687642343941722,1.1587646176912372,1.2913071629173392,0.1250734816926098
-5.00056331868296,-0.4519403243177675,1.1272258051023605,1.308116013795107,0.1995582332827619
-4.903317542605851,-0.4291900598673848,1.084667721671973,1.3308440198790477,0.23090891123722157
-4.806118283601715,-0.40622584793187705,1.0497042293434304,1.331847925688105,0.24258441412967557
-4.709424772092777,-0.3812098149157487,1.0212724361845253,1.3228348102277026,0.23172831056965193
-4.611758979725424,-0.3603634341706025,1.0004039070603037,1.3054430803686772,0.1939643126831334
-4.513455873245207,-0.3427148727500045,0.9885556138078198,1.28177301343942,0.1650373629099504
-4.414741335172574,-0.32754969977416837,0.9892396884064254,1.2608775210217151,0.1600705362276329
-4.316282464302111,-0.3108808641053122,0.9946287726024863,1.2393836027613705,0.18306901517865226
-4.218364786543469,-0.29119216264751235,0.9814663465018482,1.2165638929982798,0.18699485444199415
-4.120029511847331,-0.2737487591645772,0.9639898075088795,1.1993719965089502,0.17970894417193706
-4.021849275152825,-0.255491415406326,0.9456978797284477,1.177032169116884,0.19844211840582338
-3.9242292530429936,-0.23437554961591375,0.9245393687788813,1.1568364477901645,0.20104821077870705
-3.8261413991393507,-0.21560584672788088,0.9057387403605841,1.1426449722161904,0.18950838199971098
-3.7280705847955637,-0.19675033892818694,0.8868547671672535,1.1232532816624785,0.2039514973433385
-3.630555795777131,-0.17515341921723873,0.8652252359030052,1.1049393217874983,0.20548243804411026
-3.532545699309315,-0.1559982285211209,0.8460480471276758,1.092975326376096,0.1896556522699011
-3.434403420852076,-0.13749946459272833,0.8275320796589873,1.0676620547881008,0.19981211925351516
-3.3367896051981742,-0.11635479236701961,0.8063701972573396,1.041902502802676,0.20027442459884237
-3.238673412651799,-0.09776710429357201,0.787773298837578,1.0226853224461487,0.18015265691038773
-3.140292185984897,-0.08056725870747145,0.7705687752593369,1.007944986574154,0.18605083178726645
-3.0423861244715336,-0.060820401757132624,0.7508205971235697,0.9819492042071453,0.18521199158887502
-2.9439906946574688,-0.04378835549696955,0.7337914257581558,0.9628988869767714,0.16081600165249332
-2.8452401646872136,-0.028840010248556043,0.7188478099520903,0.9478424978921868,0.16250957722226
-2.7468844012604956,-0.01147170557446931,0.7014893075260831,0.9206678488253301,0.16850756316299687
-2.6483196334404298,0.004660268351262525,0.6853694379110192,0.9025278308287389,0.1719010232644851
-2.55008424686255,0.022695655284773755,0.667353773476875,0.887610607918411,0.17275682472550113
-2.451547319410958,0.03899629542625032,0.6510739214199073,0.8607242671020218,0.1721092635475716
-2.3532892103429375,0.05690434502583938,0.6331961391327241,0.8464854662706119,0.17125484062415497
-2.254724928854848,0.07303651471568376,0.6170940274777471,0.823812666510937,0.14872140572579617
-2.155762807827605,0.0864992657333037,0.6036563686164432,0.7847766520254549,0.138513216874385
-2.0568899702098276,0.1006158756499008,0.589570177552069,0.757632323594223,0.13022734314469986
-1.9577179548126071,0.11243691372635428,0.5777741282788554,0.7407221295825452,0.10260495900176325
-1.8582201827226636,0.12107221809203689,0.5691553612312644,0.7085810296705208,0.08775228600540652
-1.7587397541935075,0.129942662909131,0.5603029876986084,0.6776030476058038,0.07688212643858927
-1.6590760152708306,0.13641308297955576,0.5538448940544446,0.6580281526171691,0.048789260972258885
-1.5592577320725,0.1396829731579022,0.5505814156731847,0.6328815434579126,0.03466948825558491
-1.4594494340015673,0.14333680866142326,0.546934618871502,0.6119778259334836,0.03303908025607183
-1.3596194473538332,0.14628123949064,0.5439963169035499,0.606287018279666,0.020308491677017537
-1.2597579681164328,0.14739279876019004,0.5428890191694388,0.6073985697681864,0.015335548832643209
-1.1599061292210326,0.1493441929513294,0.5409426864355565,0.6093499902398334,0.017874378145683156
-1.0600440964804994,0.15096294024305432,0.5393285507274074,0.6109687225529,-0.0011795209210612168
-0.9602013916518092,0.1491086369260908,0.5411862547766294,0.6091145218756766,-0.013848605438924189
-0.8603407556702994,0.148197150657799,0.5421010753024276,0.6159125990049262,-0.01774854056525621
-0.7605089392320736,0.1455640151280049,0.5447375635506299,0.636806607198953,-0.04126088496464053
-0.6608033421393646,0.13995938503741362,0.5503481101253441,0.6693237846773874,-0.07470517580301617
-0.5613774126771389,0.13066012358073772,0.5596606289084501,0.7112041819395403,-0.11445039974818028
-0.46243703628630667,0.11715663136469427,0.5731917477355302,0.7525474608871163,-0.15271160289450902
-0.3639969155893696,0.10028131043785166,0.5901111298215187,0.7914024226972488,-0.1947582576951461
-0.2665367050754815,0.07851359740457584,0.611958539705256,0.8321051873413847,-0.24621837274819658
-0.17036590407861965,0.051618429241000026,0.6389883246326598,0.8777795603684708,-0.2972544221110798
-0.07563181161601115,0.02003360677769077,0.6707826724679179,0.9223524460030811,-0.34383327978913947
0.017620791999262433,-0.01569127742797713,0.7068130560195047,0.9674732063074476,-0.38492327372752233
0.1094449312711484,-0.054947034089399285,0.7464891738273742,1.0172221449961287,-0.4198986040181589
0.19997651086546311,-0.0971041585652429,0.7882546774792134,1.0714068160850265,-0.44814415698999976
0.2894428673157773,-0.14148432205184913,0.8321022893663057,1.1176867900712077,-0.47529862928047617
0.377560868237425,-0.1884979091399691,0.8787302216332173,1.165889622466465,-0.492517392253621
0.465451148485653,-0.2359349593530118,0.925970548799367,1.2199839752043455,-0.49389683649296323
0.553439671032203,-0.2831917769015776,0.973199469925045,1.2797600787691408,-0.4867326924571711
0.6420028649002648,-0.3293658746857811,1.0194804327678006,1.342781082158074,-0.48600240292734576
0.730061314963439,-0.3764946542167926,1.066841477207019,1.3920119464074558,-0.4841680770289467
0.8187887862889617,-0.42234115658495824,1.11300550159358,1.4454682338796796,-0.47440618006886215
0.9077511865606419,-0.4677422185293789,1.1587984014245092,1.493521631689272,-0.47251901874264624
0.996655966469709,-0.5132560027126332,1.2039022304848268,1.5462564565515646,-0.4726807460352238
1.0856033191534247,-0.5586856546428611,1.249008840444031,1.6035600292478078,-0.4771114929695637
1.174098586978164,-0.6049840695312965,1.2950947371407406,1.6641248542021823,-0.4827892227018471
1.2625221777582039,-0.6514196577075546,1.3414304362786897,1.7282263890020486,-0.4801967620651899
1.3512580203459208,-0.6972595023190069,1.387271892434442,1.796084493944457,-0.46812340233898153
1.440779385486361,-0.7415478081567024,1.4316408117534898,1.8680158452884286,-0.44788914055495344
1.531294886021917,-0.7837589888846694,1.4739844399124082,1.9439048807056232,-0.421459651088655
1.6230226670624464,-0.8232519243040047,1.5136344642271637,1.936905282672494,-0.3985649235061568
1.7153711915799819,-0.8612740073026267,1.551833195141324,1.8988035668390417,-0.37333469920206186
1.808977071270266,-0.8960911027965593,1.5868180547920423,1.8639408113332832,-0.33662653888996985
1.9038701809415852,-0.9272384380759152,1.6179173764264878,1.8327711824375539,-0.2959793919608025
2.000000000001071,-0.9543409398314324,1.6449035941930616,1.8056604078102854,-0.2748034859257449
